id_cliente,genero,casado,event_time,idade_18-29,idade_30-39,idade_40-49,idade_50-59,idade_60-69,idade_70-plus,num_dias_ativo
C9462,0,0,2024-11-27T04:58:09.070Z,False,False,False,True,False,False,0.7568493150684932
C9463,0,1,2024-11-27T04:58:09.071Z,False,False,False,False,False,True,0.30205479452054784
C9464,1,1,2024-11-27T04:58:09.072Z,False,False,True,False,False,False,0.2520547945205478
C9465,0,1,2024-11-27T04:58:09.073Z,False,False,True,False,False,False,0.07465753424657517
C9466,0,1,2024-11-27T04:58:09.075Z,False,False,False,False,False,True,0.9534246575342467
C9467,1,0,2024-11-27T04:58:09.077Z,False,False,True,False,False,False,0.3520547945205479
C9468,1,0,2024-11-27T04:58:09.078Z,False,False,False,False,True,False,0.48287671232876694
C9469,0,0,2024-11-27T04:58:09.080Z,False,False,False,False,False,True,0.32191780821917804
C9470,0,0,2024-11-27T04:58:09.081Z,False,True,False,False,False,False,0.734931506849315
C9471,1,1,2024-11-27T04:58:09.083Z,False,False,True,False,False,False,0.07465753424657517
C9472,0,1,2024-11-27T04:58:09.084Z,False,False,False,True,False,False,0.40273972602739727
C9473,1,1,2024-11-27T04:58:09.087Z,False,False,False,False,False,True,0.4109589041095889
C9474,0,0,2024-11-27T04:58:09.088Z,False,False,False,False,True,False,0.1445205479452054
C9475,1,0,2024-11-27T04:58:09.090Z,False,False,False,False,True,False,0.8698630136986303
C9476,1,1,2024-11-27T04:58:09.091Z,True,False,False,False,False,False,0.8109589041095888
C9477,1,1,2024-11-27T04:58:09.093Z,True,False,False,False,False,False,0.7
C9478,0,0,2024-11-27T04:58:09.094Z,False,False,False,False,False,True,0.8547945205479452
C9479,1,0,2024-11-27T04:58:09.096Z,False,False,False,False,True,False,0.4767123287671231
C9480,0,1,2024-11-27T04:58:09.098Z,True,False,False,False,False,False,0.023287671232876672
C9481,0,0,2024-11-27T04:58:09.100Z,False,False,True,False,False,False,0.22054794520547927
C9482,0,0,2024-11-27T04:58:09.107Z,True,False,False,False,False,False,0.0547945205479452
C9483,0,1,2024-11-27T04:58:09.108Z,False,False,False,False,True,False,0.0602739726027397
C9484,1,0,2024-11-27T04:58:09.111Z,False,False,False,False,False,True,0.6719178082191779
C9485,1,1,2024-11-27T04:58:09.112Z,False,False,False,False,False,True,0.9356164383561643
C9486,1,0,2024-11-27T04:58:09.114Z,False,False,False,False,False,True,0.5226027397260273
C9487,1,1,2024-11-27T04:58:09.116Z,False,False,False,False,True,False,0.4636986301369863
C9488,0,1,2024-11-27T04:58:09.118Z,True,False,False,False,False,False,0.5883561643835615
C9489,0,1,2024-11-27T04:58:09.120Z,False,False,False,False,False,True,0.30205479452054784
C9490,1,1,2024-11-27T04:58:09.121Z,False,False,False,True,False,False,0.8794520547945206
C9491,0,0,2024-11-27T04:58:09.124Z,False,False,True,False,False,False,0.6910958904109588
C9492,0,1,2024-11-27T04:58:09.125Z,False,False,True,False,False,False,0.7808219178082192
C9493,0,0,2024-11-27T04:58:09.127Z,False,False,True,False,False,False,0.18424657534246558
C9494,1,0,2024-11-27T04:58:09.128Z,False,False,False,False,True,False,0.845890410958904
C9495,0,1,2024-11-27T04:58:09.131Z,False,False,False,False,True,False,0.10821917808219172
C9496,0,0,2024-11-27T04:58:09.133Z,False,True,False,False,False,False,0.4821917808219178
C9497,1,1,2024-11-27T04:58:09.136Z,False,False,False,False,False,True,0.6527397260273973
C9498,0,0,2024-11-27T04:58:09.138Z,True,False,False,False,False,False,0.7191780821917808
C9499,1,1,2024-11-27T04:58:09.141Z,False,False,True,False,False,False,0.6534246575342464
C9500,0,0,2024-11-27T04:58:09.142Z,False,True,False,False,False,False,0.8684931506849316
C9501,1,0,2024-11-27T04:58:09.144Z,False,False,False,False,False,True,0.6589041095890411
C9502,0,1,2024-11-27T04:58:09.145Z,False,False,False,False,False,True,0.1534246575342464
C9503,0,1,2024-11-27T04:58:09.146Z,True,False,False,False,False,False,0.9856164383561645
C9504,1,1,2024-11-27T04:58:09.148Z,False,False,False,False,True,False,0.002739726027397138
C9505,0,1,2024-11-27T04:58:09.149Z,False,False,False,False,False,True,0.5972602739726027
C9506,0,0,2024-11-27T04:58:09.152Z,False,False,False,False,False,True,0.689041095890411
C9507,0,1,2024-11-27T04:58:09.159Z,True,False,False,False,False,False,0.56986301369863
C9508,0,0,2024-11-27T04:58:09.160Z,False,False,True,False,False,False,0.486986301369863
C9509,1,1,2024-11-27T04:58:09.163Z,True,False,False,False,False,False,0.8493150684931505
C9510,0,0,2024-11-27T04:58:09.164Z,False,False,False,False,False,True,0.043835616438355984
C9511,0,1,2024-11-27T04:58:09.166Z,False,False,True,False,False,False,0.9712328767123286
C9512,1,0,2024-11-27T04:58:09.169Z,False,False,False,False,False,True,0.845890410958904
C9513,1,0,2024-11-27T04:58:09.171Z,False,True,False,False,False,False,0.2191780821917808
C9514,0,0,2024-11-27T04:58:09.173Z,False,False,True,False,False,False,0.7404109589041095
C9515,1,1,2024-11-27T04:58:09.175Z,True,False,False,False,False,False,0.46780821917808213
C9516,0,0,2024-11-27T04:58:09.176Z,True,False,False,False,False,False,0.354794520547945
C9517,1,0,2024-11-27T04:58:09.177Z,False,True,False,False,False,False,0.4198630136986301
C9518,0,1,2024-11-27T04:58:09.179Z,False,False,False,True,False,False,0.7945205479452055
C9519,1,1,2024-11-27T04:58:09.181Z,True,False,False,False,False,False,0.36986301369863006
C9520,1,0,2024-11-27T04:58:09.183Z,False,False,False,True,False,False,0.2246575342465753
C9521,1,1,2024-11-27T04:58:09.184Z,False,False,True,False,False,False,0.38424657534246576
C9522,0,1,2024-11-27T04:58:09.186Z,False,False,False,False,True,False,0.9123287671232876
C9523,0,0,2024-11-27T04:58:09.188Z,False,False,False,False,False,True,0.9308219178082191
C9524,0,1,2024-11-27T04:58:09.189Z,False,False,True,False,False,False,0.1719178082191779
C9525,1,0,2024-11-27T04:58:09.191Z,True,False,False,False,False,False,0.5547945205479452
C9526,0,0,2024-11-27T04:58:09.192Z,False,True,False,False,False,False,0.28767123287671215
C9527,1,0,2024-11-27T04:58:09.195Z,False,False,False,True,False,False,0.9328767123287669
C9528,1,1,2024-11-27T04:58:09.196Z,False,False,False,False,True,False,0.13904109589041092
C9529,0,0,2024-11-27T04:58:09.198Z,False,False,False,False,False,True,0.556849315068493
C9530,1,0,2024-11-27T04:58:09.199Z,False,False,False,True,False,False,0.3465753424657534
C9531,0,1,2024-11-27T04:58:09.201Z,False,False,False,False,False,True,0.4561643835616438
C9532,1,0,2024-11-27T04:58:09.202Z,False,True,False,False,False,False,0.008219178082191636
C9533,1,1,2024-11-27T04:58:09.204Z,False,True,False,False,False,False,0.23972602739726012
C9534,0,1,2024-11-27T04:58:09.206Z,True,False,False,False,False,False,0.536986301369863
C9535,1,1,2024-11-27T04:58:09.208Z,False,False,False,True,False,False,0.7
C9536,0,0,2024-11-27T04:58:09.210Z,False,False,True,False,False,False,0.2554794520547945
C9537,1,1,2024-11-27T04:58:09.211Z,False,False,False,False,False,True,0.5226027397260273
C9538,0,1,2024-11-27T04:58:09.213Z,False,False,False,True,False,False,0.9582191780821918
C9539,1,0,2024-11-27T04:58:09.215Z,False,False,False,True,False,False,0.4438356164383561
C9540,1,0,2024-11-27T04:58:09.217Z,False,False,False,False,False,True,0.19246575342465744
C9541,0,1,2024-11-27T04:58:09.219Z,False,False,False,True,False,False,0.3904109589041096
C9542,0,1,2024-11-27T04:58:09.220Z,True,False,False,False,False,False,0.5904109589041096
C9543,1,0,2024-11-27T04:58:09.222Z,False,False,False,False,False,True,0.27328767123287667
C9544,1,1,2024-11-27T04:58:09.224Z,True,False,False,False,False,False,0.6424657534246574
C9545,0,0,2024-11-27T04:58:09.226Z,False,False,False,False,False,True,0.8363013698630137
C9546,0,1,2024-11-27T04:58:09.227Z,False,False,True,False,False,False,0.06301369863013684
C9547,1,1,2024-11-27T04:58:09.229Z,False,False,False,False,True,False,0.8815068493150684
C9548,1,0,2024-11-27T04:58:09.232Z,False,False,False,False,False,True,0.8534246575342466
C9549,0,0,2024-11-27T04:58:09.233Z,False,False,True,False,False,False,0.22191780821917795
C9550,0,1,2024-11-27T04:58:09.235Z,True,False,False,False,False,False,0.19863013698630128
C9551,0,0,2024-11-27T04:58:09.237Z,False,False,True,False,False,False,0.6013698630136985
C9552,0,1,2024-11-27T04:58:09.239Z,True,False,False,False,False,False,0.7205479452054793
C9553,0,1,2024-11-27T04:58:09.240Z,False,True,False,False,False,False,0.5636986301369862
C9554,1,0,2024-11-27T04:58:09.242Z,False,False,False,False,False,True,0.37123287671232874
C9555,1,0,2024-11-27T04:58:09.244Z,False,False,True,False,False,False,0.9424657534246577
C9556,1,1,2024-11-27T04:58:09.246Z,False,False,False,False,False,False,0.49178082191780814
C9557,0,1,2024-11-27T04:58:09.248Z,False,True,False,False,False,False,0.26369863013698613
C9558,1,1,2024-11-27T04:58:09.250Z,False,True,False,False,False,False,0.9719178082191782
C9559,1,1,2024-11-27T04:58:09.252Z,False,True,False,False,False,False,0.5657534246575342
C9560,1,1,2024-11-27T04:58:09.254Z,True,False,False,False,False,False,0.6513698630136986
C9561,1,1,2024-11-27T04:58:09.256Z,False,False,False,False,True,False,0.3561643835616437
C9562,1,1,2024-11-27T04:58:09.258Z,False,False,False,False,True,False,0.00068493150684934
C9563,1,1,2024-11-27T04:58:09.259Z,False,False,False,False,True,False,0.3287671232876712
C9564,0,1,2024-11-27T04:58:09.261Z,False,False,False,True,False,False,0.1061643835616437
C9565,1,0,2024-11-27T04:58:09.261Z,False,False,True,False,False,False,0.06986301369863002
C9566,1,0,2024-11-27T04:58:09.263Z,False,False,False,False,True,False,0.008904109589040976
C9567,1,1,2024-11-27T04:58:09.264Z,False,True,False,False,False,False,0.43150684931506844
C9568,1,0,2024-11-27T04:58:09.266Z,False,False,False,True,False,False,0.4034246575342464
C9569,1,1,2024-11-27T04:58:09.267Z,False,False,False,False,False,True,0.5972602739726027
C9570,0,1,2024-11-27T04:58:09.269Z,False,False,False,True,False,False,0.702054794520548
C9571,1,0,2024-11-27T04:58:09.271Z,False,False,False,False,False,True,0.9404109589041094
C9572,0,1,2024-11-27T04:58:09.272Z,True,False,False,False,False,False,0.8397260273972602
C9573,1,0,2024-11-27T04:58:09.274Z,False,False,False,False,True,False,0.44589041095890414
C9574,0,0,2024-11-27T04:58:09.276Z,False,False,False,False,False,True,0.05616438356164366
C9575,0,1,2024-11-27T04:58:09.278Z,False,False,False,False,True,False,0.9294520547945204
C9576,1,1,2024-11-27T04:58:09.279Z,False,False,False,False,True,False,0.7595890410958903
C9577,1,1,2024-11-27T04:58:09.281Z,False,False,False,True,False,False,0.7815068493150683
C9578,1,1,2024-11-27T04:58:09.284Z,False,False,False,False,False,True,0.49726027397260264
C9579,1,1,2024-11-27T04:58:09.287Z,False,False,False,False,True,False,0.7089041095890409
C9580,0,1,2024-11-27T04:58:09.289Z,False,True,False,False,False,False,0.0547945205479452
C9581,0,0,2024-11-27T04:58:09.291Z,False,False,False,True,False,False,0.8691780821917807
C9582,0,1,2024-11-27T04:58:09.293Z,False,True,False,False,False,False,0.5136986301369861
C9583,0,0,2024-11-27T04:58:09.294Z,False,False,True,False,False,False,0.015068493150684814
C9584,0,1,2024-11-27T04:58:09.297Z,False,False,False,False,False,True,0.51986301369863
C9585,1,1,2024-11-27T04:58:09.298Z,False,False,False,False,False,True,0.2410958904109588
C9586,1,0,2024-11-27T04:58:09.300Z,False,False,True,False,False,False,0.2116438356164383
C9587,1,0,2024-11-27T04:58:09.302Z,False,False,False,True,False,False,0.047945205479452024
C9588,1,1,2024-11-27T04:58:09.304Z,True,False,False,False,False,False,0.31986301369863
C9589,1,1,2024-11-27T04:58:09.306Z,False,True,False,False,False,False,0.9821917808219176
C9590,1,0,2024-11-27T04:58:09.308Z,False,False,False,False,False,True,0.4164383561643834
C9591,0,1,2024-11-27T04:58:09.310Z,False,False,True,False,False,False,0.24726027397260264
C9592,1,0,2024-11-27T04:58:09.312Z,False,False,False,False,False,True,0.23972602739726012
C9593,1,0,2024-11-27T04:58:09.313Z,False,False,False,False,False,True,0.06369863013698618
C9594,1,0,2024-11-27T04:58:09.315Z,False,False,True,False,False,False,0.4219178082191779
C9595,1,1,2024-11-27T04:58:09.317Z,False,False,False,False,False,True,0.7527397260273971
C9596,0,1,2024-11-27T04:58:09.318Z,False,False,False,False,True,False,0.09999999999999987
C9597,1,1,2024-11-27T04:58:09.320Z,False,False,False,False,False,True,0.7657534246575342
C9598,0,0,2024-11-27T04:58:09.321Z,True,False,False,False,False,False,0.7472602739726026
C9599,1,1,2024-11-27T04:58:09.324Z,True,False,False,False,False,False,0.1952054794520548
C9600,0,0,2024-11-27T04:58:09.325Z,False,False,False,False,False,True,0.8095890410958901
C9601,1,1,2024-11-27T04:58:09.327Z,True,False,False,False,False,False,0.5472602739726027
C9602,1,0,2024-11-27T04:58:09.329Z,False,False,False,False,True,False,0.007534246575342296
C9603,1,1,2024-11-27T04:58:09.331Z,False,False,False,True,False,False,0.5643835616438355
C9604,0,1,2024-11-27T04:58:09.332Z,False,False,False,False,False,True,0.07876712328767121
C9605,0,1,2024-11-27T04:58:09.334Z,False,False,False,False,False,True,0.46643835616438345
C9606,0,1,2024-11-27T04:58:09.335Z,True,False,False,False,False,False,0.8061643835616437
C9607,0,1,2024-11-27T04:58:09.336Z,False,False,True,False,False,False,0.5363013698630137
C9608,0,1,2024-11-27T04:58:09.338Z,False,False,False,False,True,False,0.7013698630136986
C9609,0,1,2024-11-27T04:58:09.340Z,False,False,False,False,False,True,0.49589041095890396
C9610,0,0,2024-11-27T04:58:09.341Z,False,False,False,False,True,False,0.10684931506849304
C9611,0,0,2024-11-27T04:58:09.343Z,False,False,True,False,False,False,0.18013698630136976
C9612,1,0,2024-11-27T04:58:09.345Z,False,False,False,False,False,True,0.39178082191780805
C9613,0,1,2024-11-27T04:58:09.347Z,False,False,False,False,False,True,0.5171232876712328
C9614,1,0,2024-11-27T04:58:09.348Z,False,False,False,False,False,True,0.8773972602739724
C9615,1,1,2024-11-27T04:58:09.350Z,False,False,True,False,False,False,0.14178082191780805
C9616,0,1,2024-11-27T04:58:09.352Z,False,False,False,False,False,True,0.08219178082191769
C9617,0,0,2024-11-27T04:58:09.354Z,False,True,False,False,False,False,0.2972602739726027
C9618,1,1,2024-11-27T04:58:09.356Z,True,False,False,False,False,False,0.37671232876712324
C9619,1,1,2024-11-27T04:58:09.358Z,False,False,False,False,False,True,0.5184931506849315
C9620,0,0,2024-11-27T04:58:09.360Z,False,False,False,True,False,False,0.8636986301369864
C9621,0,0,2024-11-27T04:58:09.363Z,False,False,False,False,False,True,0.5541095890410959
C9622,1,1,2024-11-27T04:58:09.365Z,False,False,False,True,False,False,0.7013698630136986
C9623,0,0,2024-11-27T04:58:09.367Z,False,False,True,False,False,False,0.34383561643835603
C9624,1,0,2024-11-27T04:58:09.369Z,False,False,False,True,False,False,0.5280821917808218
C9625,0,1,2024-11-27T04:58:09.370Z,False,True,False,False,False,False,0.6150684931506849
C9626,0,0,2024-11-27T04:58:09.371Z,False,False,False,False,False,True,0.9068493150684929
C9627,1,1,2024-11-27T04:58:09.373Z,False,False,True,False,False,False,0.6547945205479451
C9628,1,0,2024-11-27T04:58:09.374Z,False,False,False,False,False,True,0.9931506849315066
C9629,1,0,2024-11-27T04:58:09.376Z,True,False,False,False,False,False,0.8849315068493149
C9630,0,1,2024-11-27T04:58:09.379Z,False,True,False,False,False,False,0.7753424657534245
C9631,0,0,2024-11-27T04:58:09.380Z,False,True,False,False,False,False,0.5582191780821917
C9632,1,0,2024-11-27T04:58:09.382Z,True,False,False,False,False,False,0.023972602739726012
C9633,1,1,2024-11-27T04:58:09.383Z,True,False,False,False,False,False,0.06780821917808222
C9634,0,0,2024-11-27T04:58:09.384Z,False,False,False,False,True,False,0.9205479452054792
C9635,1,1,2024-11-27T04:58:09.386Z,False,False,False,False,False,True,0.23082191780821915
C9636,0,0,2024-11-27T04:58:09.388Z,False,False,False,False,True,False,0.35547945205479436
C9637,1,0,2024-11-27T04:58:09.389Z,True,False,False,False,False,False,0.7917808219178082
C9638,0,0,2024-11-27T04:58:09.391Z,True,False,False,False,False,False,0.1404109589041096
C9639,0,0,2024-11-27T04:58:09.393Z,True,False,False,False,False,False,0.8246575342465752
C9640,0,0,2024-11-27T04:58:09.395Z,False,False,False,False,False,True,0.6294520547945204
C9641,1,0,2024-11-27T04:58:09.396Z,False,False,False,False,True,False,0.9869863013698628
C9642,1,0,2024-11-27T04:58:09.398Z,False,False,False,True,False,False,0.15753424657534243
C9643,0,0,2024-11-27T04:58:09.400Z,False,False,True,False,False,False,0.08904109589041087
C9644,0,0,2024-11-27T04:58:09.401Z,True,False,False,False,False,False,0.7568493150684932
C9645,0,1,2024-11-27T04:58:09.403Z,False,False,False,False,False,True,0.560958904109589
C9646,1,0,2024-11-27T04:58:09.405Z,False,False,False,False,True,False,0.1315068493150684
C9647,0,0,2024-11-27T04:58:09.407Z,False,False,False,True,False,False,0.08972602739726021
C9648,1,1,2024-11-27T04:58:09.409Z,False,False,False,False,False,True,0.9020547945205477
C9649,0,1,2024-11-27T04:58:09.410Z,False,False,False,False,False,True,0.6534246575342464
C9650,1,0,2024-11-27T04:58:09.412Z,False,True,False,False,False,False,0.6513698630136986
C9651,0,0,2024-11-27T04:58:09.413Z,False,False,False,False,False,True,0.46438356164383543
C9652,0,1,2024-11-27T04:58:09.415Z,False,False,False,False,False,True,0.6123287671232875
C9653,0,0,2024-11-27T04:58:09.416Z,True,False,False,False,False,False,0.4671232876712328
C9654,1,0,2024-11-27T04:58:09.417Z,False,False,True,False,False,False,0.4787671232876711
C9655,0,1,2024-11-27T04:58:09.419Z,False,True,False,False,False,False,0.28219178082191765
C9656,1,1,2024-11-27T04:58:09.421Z,False,True,False,False,False,False,0.1349315068493151
C9657,1,0,2024-11-27T04:58:09.422Z,False,False,True,False,False,False,0.13013698630136972
C9658,0,1,2024-11-27T04:58:09.424Z,False,False,False,False,True,False,0.5102739726027397
C9659,1,1,2024-11-27T04:58:09.425Z,False,False,False,True,False,False,0.580821917808219
C9660,0,0,2024-11-27T04:58:09.427Z,False,False,True,False,False,False,0.03356164383561633
C9661,0,0,2024-11-27T04:58:09.429Z,False,False,True,False,False,False,0.40410958904109573
C9662,0,0,2024-11-27T04:58:09.430Z,False,False,False,True,False,False,0.1643835616438356
C9663,0,0,2024-11-27T04:58:09.431Z,False,False,False,False,False,True,0.39178082191780805
C9664,1,0,2024-11-27T04:58:09.433Z,False,False,True,False,False,False,0.41575342465753407
C9665,0,0,2024-11-27T04:58:09.434Z,False,False,False,False,True,False,0.039041095890410826
C9666,0,0,2024-11-27T04:58:09.436Z,False,False,False,False,True,False,0.9075342465753424
C9667,0,0,2024-11-27T04:58:09.438Z,False,True,False,False,False,False,0.002739726027397138
C9668,1,0,2024-11-27T04:58:09.439Z,False,False,False,True,False,False,0.271917808219178
C9669,0,1,2024-11-27T04:58:09.440Z,False,False,True,False,False,False,0.6294520547945204
C9670,1,1,2024-11-27T04:58:09.442Z,False,False,False,True,False,False,0.39109589041095894
C9671,0,0,2024-11-27T04:58:09.444Z,False,False,False,False,False,True,0.047945205479452024
C9672,1,1,2024-11-27T04:58:09.446Z,False,False,False,False,True,False,0.017123287671232834
C9673,1,0,2024-11-27T04:58:09.448Z,False,False,False,False,False,True,0.8910958904109587
C9674,1,1,2024-11-27T04:58:09.449Z,False,False,False,False,False,True,0.6534246575342464
C9675,1,1,2024-11-27T04:58:09.451Z,False,True,False,False,False,False,0.5547945205479452
C9676,1,1,2024-11-27T04:58:09.453Z,False,False,False,False,False,True,0.9513698630136984
C9677,1,0,2024-11-27T04:58:09.455Z,False,True,False,False,False,False,0.6821917808219178
C9678,0,0,2024-11-27T04:58:09.457Z,False,False,True,False,False,False,0.4383561643835616
C9679,1,1,2024-11-27T04:58:09.459Z,True,False,False,False,False,False,0.5650684931506849
C9680,0,0,2024-11-27T04:58:09.460Z,False,True,False,False,False,False,0.34452054794520537
C9681,1,0,2024-11-27T04:58:09.462Z,False,False,False,True,False,False,0.27534246575342447
C9682,0,0,2024-11-27T04:58:09.464Z,False,True,False,False,False,False,0.6835616438356165
C9683,1,0,2024-11-27T04:58:09.465Z,False,False,False,False,False,True,0.13561643835616422
C9684,0,1,2024-11-27T04:58:09.467Z,True,False,False,False,False,False,0.3493150684931505
C9685,1,0,2024-11-27T04:58:09.469Z,False,False,False,False,False,True,0.260958904109589
C9686,1,0,2024-11-27T04:58:09.471Z,False,False,False,False,True,False,0.3226027397260274
C9687,0,1,2024-11-27T04:58:09.472Z,True,False,False,False,False,False,0.8246575342465752
C9688,0,0,2024-11-27T04:58:09.474Z,False,False,False,False,True,False,0.5746575342465752
C9689,0,1,2024-11-27T04:58:09.476Z,False,False,False,False,False,True,0.8924657534246574
C9690,1,1,2024-11-27T04:58:09.478Z,False,False,False,True,False,False,0.26712328767123283
C9691,1,0,2024-11-27T04:58:09.479Z,False,False,False,False,True,False,0.6534246575342464
C9692,1,0,2024-11-27T04:58:09.481Z,False,False,False,False,False,True,0.48082191780821915
C9693,0,0,2024-11-27T04:58:09.483Z,False,False,False,False,True,False,0.8534246575342466
C9694,1,0,2024-11-27T04:58:09.484Z,True,False,False,False,False,False,0.1554794520547944
C9695,1,0,2024-11-27T04:58:09.486Z,False,False,False,True,False,False,0.6130136986301369
C9696,1,0,2024-11-27T04:58:09.487Z,False,False,False,False,False,True,0.02808219178082183
C9697,0,0,2024-11-27T04:58:09.489Z,False,True,False,False,False,False,0.43150684931506844
C9698,0,1,2024-11-27T04:58:09.491Z,False,True,False,False,False,False,0.3253424657534245
C9699,1,0,2024-11-27T04:58:09.492Z,True,False,False,False,False,False,0.9260273972602739
C9700,1,0,2024-11-27T04:58:09.494Z,False,False,False,False,True,False,0.9308219178082191
C9701,1,0,2024-11-27T04:58:09.495Z,False,False,False,False,False,True,0.51986301369863
C9702,0,0,2024-11-27T04:58:09.497Z,False,False,False,False,True,False,0.48082191780821915
C9703,0,0,2024-11-27T04:58:09.499Z,True,False,False,False,False,False,0.18698630136986294
C9704,0,0,2024-11-27T04:58:09.502Z,False,False,True,False,False,False,0.16506849315068495
C9705,1,1,2024-11-27T04:58:09.504Z,False,False,False,False,False,True,0.3575342465753424
C9706,0,1,2024-11-27T04:58:09.505Z,False,False,False,False,False,True,0.1513698630136986
C9707,1,1,2024-11-27T04:58:09.506Z,False,False,False,False,False,False,0.06438356164383552
C9708,1,0,2024-11-27T04:58:09.508Z,False,False,False,False,False,True,0.9863013698630136
C9709,0,1,2024-11-27T04:58:09.509Z,False,False,False,True,False,False,0.44794520547945194
C9710,0,0,2024-11-27T04:58:09.511Z,True,False,False,False,False,False,0.5047945205479452
C9711,1,1,2024-11-27T04:58:09.512Z,False,True,False,False,False,False,0.9513698630136984
C9712,1,1,2024-11-27T04:58:09.513Z,False,False,False,False,False,True,0.8746575342465754
C9713,0,0,2024-11-27T04:58:09.515Z,False,False,True,False,False,False,0.30753424657534234
C9714,1,0,2024-11-27T04:58:09.516Z,True,False,False,False,False,False,0.8767123287671232
C9715,0,1,2024-11-27T04:58:09.518Z,False,False,False,False,True,False,0.14863013698630123
C9716,1,0,2024-11-27T04:58:09.519Z,False,False,False,False,False,True,0.8965753424657534
C9717,1,1,2024-11-27T04:58:09.521Z,True,False,False,False,False,False,0.9924657534246575
C9718,0,1,2024-11-27T04:58:09.529Z,False,False,True,False,False,False,0.5705479452054794
C9719,0,1,2024-11-27T04:58:09.531Z,False,False,True,False,False,False,0.4294520547945204
C9720,1,1,2024-11-27T04:58:09.532Z,False,True,False,False,False,False,0.5643835616438355
C9721,0,0,2024-11-27T04:58:09.535Z,False,False,True,False,False,False,0.5582191780821917
C9722,0,0,2024-11-27T04:58:09.536Z,False,False,True,False,False,False,0.6212328767123287
C9723,1,1,2024-11-27T04:58:09.538Z,True,False,False,False,False,False,0.26164383561643834
C9724,0,1,2024-11-27T04:58:09.540Z,False,False,False,False,True,False,0.15753424657534243
C9725,1,1,2024-11-27T04:58:09.542Z,False,False,False,True,False,False,0.5390410958904108
C9726,0,1,2024-11-27T04:58:09.544Z,False,False,False,False,True,False,0.6664383561643834
C9727,1,0,2024-11-27T04:58:09.545Z,False,False,False,False,True,False,0.9267123287671231
C9728,1,0,2024-11-27T04:58:09.547Z,False,False,False,False,True,False,0.3465753424657534
C9729,0,0,2024-11-27T04:58:09.549Z,True,False,False,False,False,False,0.3780821917808219
C9730,1,0,2024-11-27T04:58:09.551Z,False,False,True,False,False,False,0.3801369863013697
C9731,1,0,2024-11-27T04:58:09.555Z,False,False,False,False,False,True,0.5972602739726027
C9732,0,1,2024-11-27T04:58:09.557Z,False,True,False,False,False,False,0.08835616438356153
C9733,1,0,2024-11-27T04:58:09.559Z,True,False,False,False,False,False,0.8171232876712327
C9734,0,1,2024-11-27T04:58:09.561Z,True,False,False,False,False,False,0.9109589041095889
C9735,0,0,2024-11-27T04:58:09.563Z,True,False,False,False,False,False,0.8917808219178083
C9736,0,0,2024-11-27T04:58:09.565Z,False,False,False,False,True,False,0.23767123287671232
C9737,1,1,2024-11-27T04:58:09.566Z,False,False,False,False,False,True,0.22191780821917795
C9738,0,0,2024-11-27T04:58:09.568Z,False,False,False,True,False,False,0.7397260273972601
C9739,1,1,2024-11-27T04:58:09.570Z,False,False,False,True,False,False,0.0657534246575342
C9740,0,1,2024-11-27T04:58:09.572Z,False,False,False,True,False,False,0.6726027397260272
C9741,1,1,2024-11-27T04:58:09.574Z,False,False,False,False,True,False,0.13630136986301356
C9742,0,1,2024-11-27T04:58:09.576Z,False,False,False,False,False,True,0.5931506849315067
C9743,1,1,2024-11-27T04:58:09.577Z,False,False,False,False,True,False,0.28561643835616435
C9744,0,0,2024-11-27T04:58:09.579Z,False,False,False,True,False,False,0.3452054794520547
C9745,1,1,2024-11-27T04:58:09.581Z,False,True,False,False,False,False,0.20684931506849313
C9746,0,0,2024-11-27T04:58:09.582Z,False,False,False,False,False,True,0.5047945205479452
C9747,0,1,2024-11-27T04:58:09.584Z,False,False,False,False,False,True,0.33287671232876703
C9748,1,0,2024-11-27T04:58:09.585Z,False,False,False,True,False,False,0.5636986301369862
C9749,1,0,2024-11-27T04:58:09.587Z,False,True,False,False,False,False,0.9691780821917808
C9750,0,0,2024-11-27T04:58:09.588Z,False,False,False,False,False,True,0.8123287671232875
C9751,0,1,2024-11-27T04:58:09.590Z,False,False,False,False,False,True,0.9876712328767123
C9752,1,0,2024-11-27T04:58:09.592Z,False,False,False,False,True,False,0.8363013698630137
C9753,0,0,2024-11-27T04:58:09.593Z,False,False,False,True,False,False,0.5445205479452053
C9754,1,1,2024-11-27T04:58:09.595Z,False,False,False,False,False,True,0.5671232876712329
C9755,0,0,2024-11-27T04:58:09.597Z,True,False,False,False,False,False,0.19863013698630128
C9756,0,0,2024-11-27T04:58:09.599Z,False,False,False,False,True,False,0.4801369863013698
C9757,0,1,2024-11-27T04:58:09.600Z,False,False,False,True,False,False,0.9020547945205477
C9758,1,0,2024-11-27T04:58:09.602Z,False,False,True,False,False,False,0.5452054794520547
C9759,0,1,2024-11-27T04:58:09.604Z,False,False,False,False,False,True,0.1116438356164382
C9760,0,0,2024-11-27T04:58:09.605Z,False,False,False,False,True,False,0.46643835616438345
C9761,0,0,2024-11-27T04:58:09.607Z,False,False,False,False,False,True,0.4815068493150685
C9762,0,0,2024-11-27T04:58:09.609Z,False,False,False,False,False,True,0.5890410958904109
C9763,0,0,2024-11-27T04:58:09.610Z,True,False,False,False,False,False,0.9547945205479453
C9764,1,0,2024-11-27T04:58:09.612Z,False,False,False,False,False,True,0.7554794520547945
